_id,id,name,name_clean,contact_email,contact_phone,description_html,description_strapline,emergency_notice,emergency_notice_updated,admission_price_note,opening_times_note,opening_times_from,opening_times_to,latitude,longitude,lat_rad,lon_rad,sin_lat,cos_lat,sin_lon,cos_lon,postal_address_country,postal_address_county,postal_address_lines,postal_address_postcode,postal_address_town,website_url,timed_entry_url,actively_promoted,popular,popular_order,favoured,favoured_last_updated,type,updated,modified,updated_admission_prices,modified_admission_prices,updated_directions,modified_directions,updated_notes,modified_notes,updated_opening_times_days,modified_opening_times_days,updated_opening_times_weeks,modified_opening_times_weeks,loading_events_status,viewed_last_updated,hero_image_version,region
11,6205,Wellington Monument,WellingtonMonument,wellington.monument@nationaltrust.org.uk,+441823451587,"<p>The Wellington Monument stands as a tribute to the Duke of Wellington and his victory at the Battle of Waterloo.</p>

<p>Its prominent location on top of Wellington Hill, on the edge of the <a href=""http://www.blackdownhillsaonb.org.uk/"">Blackdown Hills</a>, has led it to become a symbolic marker on a journey within the local&nbsp;area&nbsp;and to the wider South West.</p>

<p>In contrast to other memorials to the Duke, the Wellington Monument has a more informal countryside setting.</p>

<p>It can be approached along a path lined with beech hedgerows and is surrounded by a wildlife rich meadow.<br />
This is an ideal place for a picnic or to fly a kite.</p>

<p>A <a href=""http://www.nationaltrust.org.uk/article-1356403946801/"">one mile walk</a> taking in the surrounding area is a rewarding way to see the beautiful Blackdown views.</p>
","A striking landmark recently restored, on the edge of the Blackdown Hills.",,1665653355942,,,2022-01-01,2022-12-31,50.948397,-3.229276,0.889217276263201,-0.0563614986556324,0.776578853804707,0.630020066206917,-0.0563316635645872,0.998412111144514,England,Somerset,,TA21 9PB,,https://www.nationaltrust.org.uk/wellington-monument,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653355942,1664777833000,1665653702408,1499915274000,1665653743885,0,1665653723033,1616835717000,0,0,1665653764552,1641020755000,0,0,1450197089,South West
12,6106,Lockeridge Dene and Piggledene,LockeridgeDeneandPiggledene,wiltshire.countryside@nationaltrust.org.uk,+441672539920,"<p>Sheltered valleys containing well developed &#39;boulder streams&#39; of sarsen stones. Sarsen stones are of ecological interest for the lichens and mosses they support as well as geological importance.</p>

<p>The sites were purchased in 1908 following a public appeal and were our first countryside properties in Wiltshire. Prior to this, sarsen stones were removed to provide building materials.</p>
","Streams of lichen-rich sarsen stones litter the landscape and provide a safe environment for many species of plants, insects and birds.",,1665653357145,,,0,0,51.404998,-1.795089,0.8971864670811,-0.0313302134163325,0.781574891433307,0.623811421088949,-0.0313250881375348,0.99950924900832,England,Wiltshire,"Lockeridge Lane
Lockeridge",SN8 4EQ,Near Marlborough,https://www.nationaltrust.org.uk/lockeridge-dene-and-piggledene,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653357145,1663664469000,1665653702400,1577871945000,1665653743885,0,1665653723049,1551692297000,0,0,1665653764565,1641020606000,0,0,1422392080,South West
13,5029,Islandmagee,Islandmagee,belfast@nationaltrust.org.uk,+442890647787,"<p>A visit to Islandmagee is a trip back to less rushed and stressful times. A peninsula on the East Antrim coast steeped in history with cottages, rolling fields, quiet villages and spectacular coastline, it is a microcosm of the Northern Ireland countryside.</p>

<p>The name &#39;Islandmagee&#39; hails from the Gaelic &#39;Oile&aacute;n MhicAodha&#39; meaning &#39;MacAodha&#39;s island&#39;, the clan whose home was once at Portmuck, one of three stretches of coastline and countryside on the peninsula owned and managed by the National Trust.</p>

<p>Portmuck itself is a beautiful harbour located on the northwest coastline and steeped in history, from the site of an ancient monastery and castle to smuggling, lime production and fishing. Now it is a centre of leisure for the community and beyond, with a picnic area and clifftop walks offering views across the Irish Sea.</p>

<p>Keep a eye out for Kittiwakes, Guillemots and Razorbills around the wonderful &#39;pig-shaped&#39; Isle of Muck nearby.</p>

<p>Further to the northeast, you&#39;ll find Brown&#39;s Bay, with its sandy beach is an ideal starting point for walking to Skernaghan Point with its spectacular views of the famous Antrim coast.</p>
",A haven on the east coast of County Antrim,,1665653357431,,,2022-01-01,2022-12-31,54.847016,-5.7272294,0.95726101409401,-0.0999590100470193,0.817617634302866,0.575761586142202,-0.0997926313890204,0.995008256609188,Northern Ireland,County Antrim,Portmuck Road,BT40 3TP,Islandmagee,https://www.nationaltrust.org.uk/islandmagee,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,0,1665653357431,1655200266000,1665653702544,1641020489000,1665653743958,0,1665653723104,1499915084000,0,0,1665653764653,1641375328000,0,0,1418124467,Northern Ireland
14,163,Hatfield Forest,HatfieldForest,hatfieldforest@nationaltrust.org.uk,+441279870678,"<p>Hatfield Forest National Nature Reserve is the best surviving example in Britain of an almost complete Royal Hunting Forest.&nbsp;It has seen many owners, from Kings to commoners. No other Forest on earth evokes the atmosphere of a medieval hunting Forest so completely.</p>

<p>Hatfield Forest is a managed landscape, which has been created by centuries of human intervention.&nbsp;The traditional woodland management techniques of coppicing, pollarding and grazing are continued today.&nbsp; It is home to over 3,500 species of wildlife, some of which are rare and threatened. The ancient trees, some over&nbsp;1000 years old,&nbsp;provide the perfect habitat for some of the Forest&#39;s rarest insects, lichens and fungi.</p>

<p>Whether you want somewhere for the children to run off energy or&nbsp;a place for quiet reflection, you&nbsp;will&nbsp;find your own special place in Hatfield Forest.</p>

<p>In the winter, to reduce damage to the Forest, car parking is limited to the hard standing area only. The car parks will be closed when they reach capacity.</p>
",Ancient royal hunting forest,We are aware of difficulties when trying to buy logs on our website. We are working on a solution and will be back up and running soon.,1665653358189,"<div style=""margin-left:.38in;"">&nbsp;</div>

<p>National Trust members park for free. Non National Trust members can use the PayByPhone app to pay for parking or pay by card at the gate.</p>
","The Entrance Car Park closes earlier during the winter months. Last vehicle entry through the Entrance Gate is 4.00pm, however once parked in the Shell House or Elgins Car Parks you’re welcome to stay until the Exit Gate is closed at dusk.",2022-01-01,2022-12-31,51.8592,0.2363,0.905113787450243,0.0041242130224626,0.786495434728562,0.617596090621637,0.00412420133092454,0.999991495445527,England,Essex,"Bush End Road
Takeley",CM22 6NE,Bishop's Stortford,https://www.nationaltrust.org.uk/hatfield-forest,https://www.nationaltrust-tickets.org.uk/event-tickets/33420?catID=33073&branches.branchID=2290,"nationaltrust.org.uk
National Trust Mobile Application",1,46,0,0,0,1665653358189,1664862788000,1665653702472,1641020651000,1665653743960,0,1665653723111,1651127445000,0,0,1665653764654,1663138788000,0,0,1416579485,East of England
15,79,Clandon Park,ClandonPark,clandonpark@nationaltrust.org.uk,+441483222482,"<p>The house we see today at Clandon Park was built in the early 1730s to impress and entertain. Thomas Onslow and his wife Elizabeth Knight demolished an earlier Jacobean house to make way for their cutting-edge Palladian mansion and employed people and materials from across the globe to create and furnish the house. These included Italian architect, Giacomo Leoni, and leading European sculptors.</p>

<p>The house was built using money in part generated from the transatlantic slave trade. In 1706, Elizabeth inherited a huge fortune from her uncle, Charles Knight, a plantation owner and enslaver. This fortune passed to Thomas Onslow in 1708 when they married, and a Jamaican plantation continued to provide the family with an income until it was sold by the third Earl around 1832. Thomas Onslow was also a founding member of a marine insurance firm, which insured ships transporting enslaved people from Africa to the West Indies.</p>

<p>The Onslows were an ambitious family in law, trade and politics and their new house helped to cement their social and political influence around Guildford and Surrey. Its most famous room was the Marble Hall, an elegant and imposing white cube imitating marble, with an elaborate stucco ceiling and richly carved marble fireplaces by leading sculptors of the day.</p>

<p>The house you can explore today has been transformed by fire as well as fashion. In April 2015 a huge blaze gutted the house, leaving it open to the skies. Although the fire destroyed much of the house&rsquo;s interior &ndash; revealing how it was constructed and crafted &ndash; elements of this remarkable space and others survive, including the dining room, known as the &lsquo;Speakers Parlour&rsquo;, as well as the kitchen and other basement rooms.</p>

<p>We plan to remake and reimagine the house at Clandon Park, and we&rsquo;ve worked hard to open the house for visitors while we develop our plans. Once you&rsquo;ve donned your hard hat and high vis jacket, two purpose-built walkways take you inside the ruined house. You&rsquo;ll see the spaces burnt out by the fire, taking in the poetic grandeur of a great house laid bare.</p>

<p>Outside in the garden, you&rsquo;ll encounter Clandon&rsquo;s unique connection to New Zealand. William, 4th Earl of Onslow, served as Under Secretary of State for the Colonies and later Governor of New Zealand from 1888-92. When returning from New Zealand, he purchased Hinemihi, a Māori meeting house and brought her back to England. Māori people believe that Hinemihi is alive &ndash; that she is a living embodiment of their ancestor, Hinemihi, who lived several centuries ago. Hinemihi now sits in the grounds at Clandon Park, where she is at the heart of ceremonial events and celebrations for the UK Māori community. The National Trust, supported by the current Earl of Onslow, recently agreed in principle to a request by the Māori tribe who created Hinemihi that her historic carvings be returned to New Zealand. In exchange her tribe will create carvings for a new meeting house at Clandon to keep this relationship alive for current and future generations.</p>

<p>If you visit today, you&rsquo;ll see an English country house laid bare.&nbsp; The fire has stripped this &lsquo;traditional&rsquo; home back to its bones, revealing a place created by people, ideas and materials from all over the world. A place of beauty, but also one embodying difficult and sometimes over-looked histories. It&rsquo;s a chance to get to grips with the huge heritage challenge we face and to share your ideas about the house&rsquo;s future with us as we develop our plans.</p>

<p>&nbsp;</p>
",Discover our work to conserve and share the story of a great house laid bare by a tragic fire,,1665653358483,"<p>The gardens at Clandon Park are now open 7 days a week, 11am - 4pm. Admission is free of charge and there&#39;s no need to book.</p>
","The gardens at Clandon Park are now open 7 days a week, 11am - 4pm. Admission is free of charge and there's no need to book.",2022-01-01,2022-12-31,51.253399,-0.50805,0.894540565388369,-0.00886714526475719,0.779921613842656,0.625877205417378,-0.00886702906679489,0.999960687125013,England,Surrey,West Clandon,GU4 7RQ,Guildford,https://www.nationaltrust.org.uk/clandon-park,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653358483,1664891561000,1665653702686,1664891479000,1665653744023,0,1665653723176,1664891561000,0,0,1665653764859,1664891342000,0,0,1493723111,London and South East
16,295,Sheffield Park and Garden,SheffieldParkandGarden,sheffieldpark@nationaltrust.org.uk,+441825790231,"<p>The garden is a horticultural work of art formed through centuries of landscape design, with influences of &#39;Capability&#39; Brown and Humphry Repton. Four lakes form the heart of the garden, with paths circulating through the glades and wooded areas surrounding them. Each owner has left their impression, which can still be seen today in the layout of the lakes, the construction of Pulham Falls, the planting of Palm Walk and the many different tree and shrub species from around the world.</p>

<p>Our historic parkland forms a larger footprint for the Sheffield Park estate. Dating back several centuries, it has had many uses including a deer park and WWII camp, and is now grazed with livestock and home to our natural woodland play trail in Ringwood Toll. The River Ouse runs across the bottom of the parkland and the original meanders are still visible winding across the meadow. This area has been transformed into a wildlife haven and is home to a diverse range of species including kingfishers, birds of prey, butterflies, and dragonflies.</p>
",Acres of landscape garden bordered by historic parkland and woodland,Advanced booking is required to guarantee entry during our busy autumn season (12 Sep – 20 Nov) for both members and non-members. Book up to 2 weeks in advance via the link below or call the box office on 0344 249 1895.,1665653359296,"<p>&nbsp;</p>

<p>Parking is free to all visitors.</p>

<p>Please note&nbsp;Sheffield Park House is a private residence and not open to the public.</p>
",,2022-01-01,2022-12-31,51.0,0.0094,0.890117918517108,0.000164060949687467,0.777145961456971,0.629320391049838,0.00016406094895149,0.999999986542002,England,East Sussex,Sheffield Park,TN22 3QX,Uckfield,https://www.nationaltrust.org.uk/sheffield-park-and-garden,,"nationaltrust.org.uk
National Trust Mobile Application",1,73,0,0,0,1665653359296,1665566155000,1665653702609,1641020598000,1665653744091,0,1665653723229,1659965098000,0,0,1665653764903,1663148033000,0,0,1418484805,London and South East
17,164,Hawford Dovecote,HawfordDovecote,hawforddovecote@nationaltrust.org.uk,+441527821214,"<p>The last remnant of a former medieval monastic grange, this curious crooked dovecote sits prettily in the Worcestershire countryside.</p> <p>Surviving virtually unaltered since the late 16th century, the picturesque dovecote, retains many of its nesting boxes and original features.</p> <p>If you're visiting the dovecote make the most of your day by visiting nearby Hanbury Hall or Wichenford Dovecote.</p>",16th-century half-timbered dovecote,,1665653359549,,,2022-01-01,2022-12-31,52.242401,-2.22556,0.911801906597178,-0.038843349700685,0.790608369899861,0.612322141886347,-0.0388335825922243,0.999245691941203,England,Worcestershire,,WR3 7SG,Hawford,https://www.nationaltrust.org.uk/hawford-dovecote,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,1,1665653359549,1655200425000,1665653702537,1609483135000,1665653744044,0,1665653723170,1551350720000,0,0,1665653764798,1641020660000,0,0,1555596616,Midlands
18,260,Petworth,Petworth,petworth@nationaltrust.org.uk,+441798342207,"<p>Inspired by Baroque palaces of Europe, the 17th-century Petworth House displays one of the finest art collections in the care of the National Trust. See the state rooms featuring paintings and sculpture, including artwork by Van Dyck, Turner, Reynolds and Gainsborough.</p>

<p>Petworth House&rsquo;s history has been created by one family over 900 years, with the collection highlighting a journey through history including the Gunpowder Plot and Napoleonic Wars. Collection highlights include the earliest English globe in existence, dating to 1592, and carvings by Grinling Gibbons.</p>

<p>The Servants&rsquo; Quarters, including the historic kitchens, show a glimpse into the life of the people who worked here.</p>

<p>Outside, the Pleasure Garden features formal borders, woodland walks, and architectural features, such as the Ionic Rotunda. The 700-acre Deer Park, which was transformed in the 1750s and early 1760s by the landscape architect Lancelot &lsquo;Capability&rsquo; Brown, is home to ancient trees and fallow deer.</p>
","A magnificent Treasure House displaying one of the finest art collections in the care of the National Trust, nestled in a 700-acre deer park","Due to unexpected highway maintenance, our Petworth Town entrance and reception is closed 13th & 14th October. Please enter via Cowyard if on foot. Due to volunteer capacity we cannot guarantee that the historic kitchens will be open when you visit.",1665653359897,"<p>Free entry for National Trust members.&nbsp;</p>

<p>Main Car Park:</p>

<p>Members: Free Parking&nbsp;- scan membership cards on car park machine</p>

<p>Non-Members: &pound;4&nbsp;- This can be paid by cash at the pay machines, by card at visitor reception or using a PayByPhone contactless service (Location Number 803377)</p>

<p>North Car Park:</p>

<p>Members: Free Parking - scan membership cards on car park machine</p>

<p>Non-Members: &pound;3 - This can be paid by cash at pay machines or using PayByPhone contactless&nbsp;service&nbsp;available (Location Number 803378)</p>
",Last entry to the house is 30 minutes before its stated closing time. Due to volunteer capacity we cannot guarantee that the historic kitchens will be open when you visit. We apologise for any disappointment. ,2022-01-01,2022-12-31,50.986099,-0.61281,0.889875300297788,-0.0106955521891465,0.776993253993006,0.629508922295276,-0.0106953482709886,0.99994280312694,England,West Sussex,Petworth House and Park,GU28 9LR,Petworth,https://www.nationaltrust.org.uk/petworth-house-and-park,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653359897,1665641374000,1665653702683,1650465147000,1665653744109,0,1665653723246,1657199177000,0,0,1665653765024,1663063077000,0,0,1432635923,London and South East
19,157,Hadrian's Wall and Housesteads Fort,HadriansWallandHousesteadsFort,housesteads@nationaltrust.org.uk,+441434344525,"<p>Witness the stunning views, explore natural wilderness and become immersed in the history while visiting Hadrian&rsquo;s Wall and Housesteads Fort.</p>

<p>Hadrian&#39;s Wall, an epic structure, kept the unwanted out and the welcome safe. Making use of the natural Whin Sill escarpment, this UNESCO World Heritage Site is the Roman Empire&rsquo;s best-maintained outpost in northern Europe.&nbsp;</p>

<p>Nestled within <a href=""http://www.northumberlandnationalpark.org.uk"">Northumberland National Park</a>, it really is quite a treat. There are invigorating walks and breathtaking landscapes.</p>

<p>Venture alongside Hadrian&#39;s Wall to Milecastle 37 and the famous Sycamore Gap, taking in the sights as you go. It&#39;s a real testament to the Romans, as well as their planning, tenacity and power.</p>

<p>Head to <a href=""http://www.english-heritage.org.uk/daysout/properties/housesteads-roman-fort-hadrians-wall/"">Housesteads Roman Fort</a> for a real insight into Roman military life and discover the past behind the archaeological remains, using the stone walls as a guide around the village south of the fort and envisage the different chambers and rooms. Plus, you might just see some of the oldest toilets around.</p>

<p>Note: The Fort is owned by <a href=""https://www.nationaltrust.org.uk"">National Trust</a> but maintained by <a href=""http://www.english-heritage.org.uk/"">English Heritage</a>.</p>
",Roman wall running through an often wild landscape,,1665653360151,,,2022-01-01,2022-12-31,55.013199,-2.32881,0.960161454604852,-0.0406454021533691,0.819284155066147,0.573387716346932,-0.0406342117136922,0.999174089355007,England,Northumberland,Near Bardon Mill,NE47 6NN,Hexham,https://www.nationaltrust.org.uk/hadrians-wall-and-housesteads-fort,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653360151,1663659468000,1665653702760,1641020728000,1665653744154,0,1665653723307,1641804771000,0,0,1665653765222,1663659468000,0,0,1418490997,Yorkshire and North East
20,210,Long Crendon Courthouse,LongCrendonCourthouse,longcrendon@nationaltrust.org.uk,+441280817156,"<p>The courthouse is a fine example of an early fifteenth-century timber-frame construction, set in an idyllic village. The ground floor (now tenanted) was the village poor house. You can visit an exhibition on the village in this property. Please note, there are very steep stairs.</p>

<p>The courthouse was the base for parish activities for four hundred years and was the venue for the annual manorial court which dealt with tithes and crimes such as selling bad fish, brewing without a licence, or overcharging customers.</p>
",Medieval courthouse,Long Crendon Courthouse is now closed for the winter season. Please check back here in the New Year for updates on 2023 opening days and times.,1665653360838,,,2022-01-01,2022-12-31,51.775002,-0.98567,0.903644255126649,-0.0172031868381325,0.785587008408902,0.618751203812285,-0.0172023383045377,0.999852028830695,England,Buckinghamshire,Long Crendon,HP18 9AN,Aylesbury,https://www.nationaltrust.org.uk/long-crendon-courthouse,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,1,1665653360838,1665137381000,1665653702761,1653396583000,1665653744175,0,1665653723310,1499915051000,0,0,1665653765286,1653396786000,0,0,1450197386,London and South East
21,263,Plas Newydd House and Garden,PlasNewyddHouseandGarden,plasnewydd@nationaltrust.org.uk,+441248714795,"<p>Set on the shores of the Menai Strait amidst breathtakingly beautiful scenery, this elegant house was redesigned by James Wyatt in the 18th century. The 1930s restyled interior is famous for its Rex Whistler association and contains his exquisite romantic mural and the largest exhibition of his works.</p>

<p>There&#39;s a fine spring garden and Australasian arboretum, with an understorey of shrubs and wild flowers, an italianate-style summer terrace, and massed hydrangeas which give autumn colour.</p>

<p>A woodland walk gives access to a delightful spring and early summer rhododendron garden.</p>

<p>From the house and grounds, the views across the Menai Strait to the mountains of Snowdonia are simply stunning.</p>
","Enchanting mansion and gardens, with spectacular views of Snowdonia. A whole day of things to see and do.",,1665653360848,,"Last entry to the house is at 3.30pm.

Last admission to the gardens is at 4pm.
",2022-01-01,2022-12-31,53.202599,-4.21541,0.928560523168243,-0.0735727838214942,0.800758542498623,0.59898727583771,-0.0735064274278008,0.997294743356647,Wales,Anglesey,,LL61 6DQ,Llanfairpwll,https://www.nationaltrust.org.uk/plas-newydd-house-and-garden,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653360848,1665044974000,1665653702828,1665044974000,1665653744209,0,1665653723376,1660302657000,0,0,1665653765352,1663069908000,0,0,1594634515,Wales
22,6098,"Polperro, Looe and Whitsand Bay",PolperroLooeandWhitsandBay,southeastcornwall@nationaltrust.org.uk,+441726870146,"<p>The fishing villages of Polperro and Looe are ideal starting points to explore this part of South East Cornwall. With a range of walks for all abilities there are some great opportunities for everyone to take in this unspoilt coast along the South West Coast Path.</p>

<p>The network of footpaths that we maintain provides views overlooking the historic smuggling cove of Talland Bay, the close, yet far, Looe Island and the far reaching sands of Whitsand Bay. With places to fly kites, walk and get down to the beach there are many ways to enjoy the coast and countryside of Polperro, Looe and Whitsand Bay.</p>
",Exploring South East Cornwall's history and culture,,1665653361665,,,2022-01-01,2022-12-31,50.36160123,-4.43098783,0.878975758039926,-0.0773353267492988,0.770085877796179,0.637940232952028,-0.0772582625531431,0.997011113713017,England,Cornwall,,PL13,Polperro,https://www.nationaltrust.org.uk/polperro-looe-and-whitsand-bay,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653361665,1664355004000,1665653702835,1641020482000,1665653744240,0,1665653723369,1626704888000,0,0,1665653765443,1641020482000,0,0,1422391413,South West
23,6123,Bookham Commons,BookhamCommons,northdownswest@nationaltrust.org.uk,+441306887485,"<p>Bookham Commons&#39; varied landscapes, from ancient oak woods to grassland plains and tranquil ponds, support an abundance of wildlife, which can be heard and seen throughout the seasons.</p>

<p>Listen out for tuneful nightingales and warblers in the spring, and in summer look for insects hovering over the ponds. If you&#39;re lucky, you may also spot the beautiful, but elusive, purple emperor butterfly.</p>

<p>Bookham Commons is designated as a Site of Special Scientific Interest, and since 1941 the London Natural History Society has been carrying out a survey of the wildlife, making it one of the best recorded and thoroughly studied areas in the country.</p>
","Ancient commons, mentioned in the Domesday Book, with grassland plains, mighty oak woods and serene ponds",,1665653361666,,,2022-01-01,2022-12-31,51.289827,-0.3804575,0.895176353928286,-0.00664023603890633,0.780319381737738,0.625381213728422,-0.00664018724131962,0.999977953713681,England,Surrey,Church Road,Nearest postcode KT23 3LT,Great Bookham,https://www.nationaltrust.org.uk/bookham-commons,,"National Trust Mobile Application
nationaltrust.org.uk",0,0,0,0,0,1665653361666,1657096623000,1665653702902,1641020798000,1665653744268,0,1665653723440,1595507934000,0,0,1665653765500,1641020798000,0,0,1418486196,London and South East
24,241,Nostell,Nostell,nostell@nationaltrust.org.uk,+441924863892,"<p>Nostell&#39;s Georgian house is home to a huge collection, including six of the &quot;125 Treasures&quot; explored in the Trust&#39;s recent book.&nbsp;Discover the&nbsp;detail of&nbsp;our globally-renowned dolls&#39; house (newly displayed for 2021)&nbsp;alongside a wealth of mastercrafts including&nbsp;decorative interiors by Robert Adam, one of the first long case clocks made by John Harrison and&nbsp;world-class collection of Chippendale furniture.&nbsp;</p>

<p>Nostell&#39;s 300 acres of gardens and parkland include&nbsp;wildflower meadows, rippling&nbsp;lakes and majestic woodland, from the winding paths of the menagerie garden to the regimented beds in the working&nbsp;kitchen garden that supplies the&nbsp;courtyard cafe. Entry charges apply to the gardens - see price tab for details.</p>

<p>The gardens are home to the&nbsp;adventure play area&nbsp; (charges apply - see above). Retail&nbsp;therapy is on offer in the courtyard shop seven days a week and the secondhand book shop as many days as possible.</p>
","Georgian treasure house, landscaped gardens, parkland and stables courtyard.",,1665653362675,"<p>National Trust members park free. Non-members: &pound;5.00 per car.</p>

<p>If you&#39;d&nbsp;like to visit the gardens and play area when they are open, admission is in addition to the car parking charge. Please pay by card at the garden gate or show your National Trust&nbsp;membership card.</p>

<p>We&#39;re sorry but dogs are not permitted in the play area, gardens (which includes the middle lake) or treasure&nbsp;house&nbsp;(except for assistance dogs).</p>

<p>Please be aware that sections of the playground are currently closed off, awaiting essential repair work.&nbsp;</p>

<p>Check our our homepage for further details -&nbsp;<a href=""https://www.nationaltrust.org.uk/nostell/features/visiting-nostell-what-you-need-to-know"">www.nationaltrust.org.uk/nostell/features/visiting-nostell-what-you-need-to-know</a></p>
",Please note that the last entry time for the house is 3:15pm and 4pm for the gardens. ,2022-01-01,2022-12-31,53.652599,-1.38881,0.936414504802217,-0.0242393071846224,0.805438231917246,0.592679723430809,-0.0242369336443831,0.999706242376988,England,West Yorkshire,"Doncaster Road
Nostell",WF4 1QE,near Wakefield,https://www.nationaltrust.org.uk/nostell,,"nationaltrust.org.uk
National Trust Mobile Application",0,0,0,0,0,1665653362670,1664886419000,1665653702903,1647941294000,1665653744299,0,1665653723447,1660654350000,0,0,1665653765537,1664886419000,0,0,1418491345,Yorkshire and North East
25,370,Wicken Fen National Nature Reserve,WickenFenNationalNatureReserve,wickenfen@nationaltrust.org.uk,+441353720274,"<p>Wicken Fen, one of Europe&#39;s most important wetlands, supports an abundance of wildlife. There are more than 9000 species, including a spectacular array of plants, birds and dragonflies.</p>

<p>The raised boardwalk and lush grass droves allow easy access to a lost landscape of flowering meadows, sedge and reedbeds, where you can encounter rarities such as hen harriers, water voles and bitterns.</p>

<p>Wicken Fen Vision, an ambitious landscape-scale conservation project, is opening up new areas of land to explore. Our grazing herds of Highland cattle and Konik ponies are helping to create a diverse range of new habitats.</p>
","The National Trust's oldest nature reserve, and England's most famous fen",,1665653362710,"<p>The Boardwalk, Woodland Walk and Summer Nature Trail&nbsp;are&nbsp;on Sedge Fen. Admission is through the Visitor Centre for this core historic part of the Fen.&nbsp;</p>

<p>Free entry for National Trust members, please show your cards in the Visitor Centre. .</p>

<p>For those wanting to visit the wider reserve, please note&nbsp;we&nbsp;operate&nbsp;pay and display in our car park where car park charges of &pound;3 will apply for non members. Members park free of charge; please scan your membership card to get your ticket to display.</p>

<p>&nbsp;</p>
","Times for the nature reserve refer to Sedge Fen (Boardwalk, Woodland Walk, and seasonally, the Summer Nature Trail, from beg June - end Sept). Trails on the wider reserve open dawn to dusk.",2022-01-01,2022-12-31,52.3101,0.29291,0.912983477047486,0.00511224391201659,0.791331319592876,0.611387555181979,0.00511222164393103,0.999986932509552,England,Cambridgeshire,"Lode Lane
Wicken",CB7 5XP,Ely,https://www.nationaltrust.org.uk/wicken-fen-nature-reserve,,"nationaltrust.org.uk
National Trust Mobile Application",1,92,0,0,0,1665653362710,1663663228000,1665653702964,1649069732000,1665653744362,0,1665653723510,1649003311000,0,0,1665653765657,1651652270000,0,0,1416580121,East of England
